state,district,alt_district_names,GHI_kWhperm2_day,wind_energy_kWhperm2_100m_day,wind_energy_kWhperm2_150m_day,wind_energy_kWhperm2_200m_day,avg_temp_C,min_temp_C,max_temp_C,population_oct25,per_capita_consumption_kWh,total_energy_consumption_district_yearly_MW,dist_to_nearest_substation_km,dist_to_nearest_plant_km,total_area_km2,shrubland_area_km2,Grassland_km2,Cropland_km2,Builtup_km2,vegetation_km2,water_bodies_km2,Herbaceous_km2,Mangroves_km2,snow_ice_km2,moss&lichen_km2
TamilNadu,Coimbatore,,5.227283297,1.86249028,2.359296827,2.793131819,24.25273532,17.42025966,32.61330132,3926566,1714.310012,768.4191102,8.101623735,16.01726965,3879.504827,8.286991922,773.9820773,305.0050379,330.8752677,8.893448748,27.86604271,0.161084762,,,
TamilNadu,Cuddalore,,5.389800974,0.887426249,1.265278942,1.641627874,27.94270031,20.37474738,37.22941759,2545270,1714.310012,498.1029502,2.500432165,61.6461627,3885.172485,305.1409532,181.1913482,1930.384328,164.6536255,115.2249199,48.11519929,27.92662014,8.182730493,,
TamilNadu,Dharmapuri,Dharampuri,5.344972414,1.007108379,1.324689135,1.619324315,25.80448214,17.40287909,35.46302593,1903618,1714.310012,372.5332644,50.08543255,43.42383757,4603.168137,176.5143443,723.100196,1586.060189,98.92114547,3.779946083,62.44867156,0.001621086,,,
TamilNadu,Dindigul,Anna,5.292253362,1.231120503,1.559802806,1.858541782,25.23474868,18.37688505,34.2356896,2572091,1714.310012,503.3517526,34.08552114,102.1275152,6143.221477,323.5178407,1183.222949,1883.849687,193.2569211,14.08629931,15.12626868,0.013651251,,,
TamilNadu,Erode,Periyar,5.358489837,1.196240464,1.523867714,1.820457128,25.41470175,17.72658383,34.81357137,4102304,1714.310012,802.8105957,41.16532611,58.8880141,6081.182428,92.2699147,1160.685928,1612.826282,305.7660952,10.33194932,62.72766901,0.051874754,,,
TamilNadu,Kancheepuram,,5.364074294,0.859996936,1.206820304,1.549252247,27.79454023,19.97099193,37.62886754,5056292,1714.310012,989.5036528,42.38670677,50.05321234,4760.608356,289.1667712,804.0964811,1993.815036,396.5628693,69.72555623,94.71476844,42.91185433,,,
TamilNadu,Kanniyakumari,,5.150841835,2.035869205,2.57707933,3.067778843,26.05921751,-1.13E+37,-1.13E+37,1607899,1714.310012,314.6617984,16.18452597,8.093268458,1604.303379,7.176889255,83.12494165,66.68482539,72.01751595,4.060820572,36.65932541,4.440666631,0.538627172,,
TamilNadu,Karur,,5.560645854,1.792285455,2.325369494,2.824248484,27.99479318,20.1121804,37.14179909,1671273,1714.310012,327.0639311,5.360620551,63.29149531,2933.55504,202.1164123,882.5642131,1361.649833,122.4932725,17.7020891,3.509395352,,,,
TamilNadu,Krishnagiri,Dharampuri,5.38189417,1.326388543,1.758248881,2.162283903,24.64620627,16.36860402,35.0737915,2422475,1714.310012,474.0722769,35.81018032,60.67792568,5246.270978,687.0317138,806.5235028,1816.551068,182.4339533,23.87910954,17.00945875,0.620108077,,,
TamilNadu,Madurai,"Madura,Mathurai",5.446267366,1.362969825,1.731242781,2.084309127,27.37038093,20.35240461,35.80233101,2399807,1714.310012,469.6362062,43.9594149,124.7804674,3734.86786,510.3442546,311.2733511,1580.619995,191.0905528,21.83935668,10.57690396,0.640073031,,,
TamilNadu,Nagappattinam,,5.468146695,1.274456389,1.6004344,1.883591965,27.95926378,21.34450347,36.22070313,1591214,1714.310012,311.3965857,72.94808803,116.0777053,2441.756522,7.430205281,311.3036398,1252.932038,65.2525532,73.49040062,110.5172006,90.04075073,5.728747484,,
TamilNadu,Namakkal,,5.447943362,0.917459715,1.207113258,1.479950822,26.9052816,19.34970543,36.44823018,2940132,1714.310012,575.3764525,38.69372599,42.20960919,3459.474604,98.345148,568.3349396,1427.172511,219.2263784,16.26529493,28.72683941,0.036431776,,,
TamilNadu,Perambalur,,5.323883005,1.16087304,1.582110186,1.986293009,27.65737302,19.79470986,37.42563027,598683,1714.310012,117.1607604,67.33187413,51.95331955,1782.04335,211.53697,52.94518254,1109.928188,46.59462057,18.21887427,1.962196691,0.122690618,,,
TamilNadu,Pudukkottai,Pudukottai,5.424819952,0.801082078,1.136353955,1.47274843,27.86935383,21.15487884,36.83183537,2314802,1714.310012,453.0009411,97.8327432,52.98243333,4755.689043,1299.623668,420.9207964,1831.430163,143.4214082,84.20159876,26.98033248,40.58849673,0.542807868,,
TamilNadu,Ramanathapuram,"Ramananthapuram,Rameswaram,Ram",5.490568297,1.098271891,1.471238883,1.822898546,28.17977723,,,1390893,1714.310012,272.1942689,42.21155732,136.9451271,4308.320057,741.2818706,516.8198962,1812.304078,131.6032642,108.478045,69.65175416,30.45048049,2.784684564,,
TamilNadu,Salem,,5.370025686,0.771652733,1.004222001,1.212082473,26.17404094,18.2287234,35.60840363,4442280,1714.310012,869.3430456,44.93887785,2.586215126,5306.60874,205.522826,804.7730712,1792.089647,287.4732482,18.200957,68.33440843,0.080542381,,,
TamilNadu,Sivaganga,PasumponMuthuramalinga,5.419291224,0.665151231,0.963492301,1.265900741,28.01538202,21.52116036,36.81757571,1507955,1714.310012,295.1030084,85.18061678,98.50649649,4119.360805,1217.614631,351.4211684,1342.710855,100.311696,63.57805662,17.95873262,2.110056804,,,
TamilNadu,Thanjavur,Tanjore,5.439824274,0.930885818,1.318004658,1.70057933,28.11401964,21.02580603,36.67989156,2450455,1714.310012,479.5478927,100.69027,60.65411326,3444.885512,248.5275089,152.5408704,1782.37226,143.6503226,37.83776965,35.89613516,9.63257867,11.70023127,,
TamilNadu,TheNilgiris,Nilgiri,5.027146077,2.065128747,2.51258386,2.888414643,19.4873972,12.76634155,28.26862061,575403,1714.310012,112.6049228,8.991982485,47.28572566,2591.273555,15.83784013,652.3560858,54.55696868,33.93265866,1.318710847,21.75403636,,,,
TamilNadu,Theni,,5.208161467,2.960361979,3.602082105,4.174065375,24.25805556,17.3650776,31.64819815,905135,1714.310012,177.1326475,0.140322221,81.58107514,2882.032744,26.17704168,534.7197578,708.7719283,79.94821023,4.860698561,19.51471927,0.032336401,,,
TamilNadu,Thiruvallur,,5.318104831,0.724689465,1.025695054,1.321129123,27.75721214,-5.07E+36,-5.07E+36,3773842,1714.310012,738.5314068,28.70807416,25.17574299,3386.956599,344.8044924,288.1096524,1520.220973,277.5486181,43.98825547,75.808639,18.80886427,,,
TamilNadu,Thiruvarur,,5.425510164,1.049145735,1.417279374,1.768930117,28.09688336,21.18399733,36.24789491,1415168,1714.310012,276.9448254,97.49753897,94.30325622,2552.924887,27.77969855,120.0520022,1721.628886,53.64958709,34.13768339,46.22578083,31.62269635,10.46837651,,
TamilNadu,Thoothukkudi,Chidambaranar,5.478818011,1.63135119,2.075229448,2.471865934,28.09873837,22.17881977,36.3426146,2017873,1714.310012,394.8926811,0.499674046,38.81673489,4761.000574,852.5277068,761.6765837,2089.945098,186.8834079,100.8585993,64.23655884,29.01206524,3.415457681,,
TamilNadu,Tiruchirappalli,,5.445724236,1.322610433,1.754113483,2.157276209,27.82348209,19.96692169,36.84031557,2731828,1714.310012,534.6118825,51.02789922,15.63934544,4577.817764,806.7984049,233.4339179,2128.528823,206.7918805,64.19756746,42.91142773,0.260141652,,,
TamilNadu,Tirunelveli,,5.253335777,3.364027451,4.134793718,4.81594951,26.17502654,20.64898297,33.81121991,3192586,1714.310012,624.7810666,2.14165425,16.97557375,6835.133769,567.798616,1617.325137,2032.813589,256.4788507,37.92496702,47.07045199,2.482906597,,,
TamilNadu,Tiruppur,Periyar,5.511925631,2.704953599,3.381523432,3.971774583,26.00231817,18.39001934,34.9919997,5823602,1714.310012,1139.664294,0.554744336,30.04232677,5881.013538,28.33009993,1930.982338,1868.950712,487.1756927,23.2436438,17.13470898,0.034213448,,,
TamilNadu,Tiruvannamalai,,5.330300426,0.941120496,1.310875272,1.672651348,26.93804854,18.63853269,37.14305728,2356378,1714.310012,461.1372599,59.61352723,71.42346035,6315.221865,757.8862285,282.4278311,3103.055286,129.6769874,17.06457568,28.47326742,6.002966989,,,
TamilNadu,Vellore,NorthArcot,5.312850733,0.775793058,1.075825183,1.367833562,26.34682264,17.72620961,36.81173651,3675868,1714.310012,719.3581409,41.16200102,78.49558565,6206.212615,1012.070901,154.8161927,2238.296314,228.8767037,24.39350574,10.55113722,1.49890736,,,
TamilNadu,Viluppuram,,5.352812878,0.913936171,1.287938656,1.660405745,27.44761905,-2.68E+36,-2.68E+36,3703500,1714.310012,724.765654,45.11955045,57.12046251,7437.983849,810.3387715,332.8452286,3796.591821,239.3742598,64.72015441,26.96241522,31.58080407,,,
TamilNadu,Virudunagar,Kamarajar,5.352228879,0.957870659,1.253529922,1.549682668,27.79408515,20.91283562,35.82640365,2126666,1714.310012,416.1831981,36.78799063,86.09966848,4338.880686,943.4298515,603.0299353,1846.770671,203.1375259,22.74469058,10.20268904,0.286249669,,,
Telangana,Adilabad,,5.26352935,0.83788193,1.227421428,1.602742659,27.11929701,13.83910352,42.339875,3132994,2126.180327,760.4235398,69.60505447,83.47612868,16937.66785,411.9375907,2351.121174,8509.517893,212.4007529,73.81035181,345.1970511,0.609443037,,,
Telangana,Hyderabad,,5.329206137,0.868451069,1.289330095,1.709153339,25.91289593,14.8722496,39.31925201,2441639,2126.180327,592.6215535,25.00401826,4.921818627,186.0543504,1.979516716,7.021947556,3.3617912,140.4374153,1.321867699,4.04136754,,,,
Telangana,Karimnagar,,5.325480389,0.864896804,1.29242516,1.724910017,27.35487086,14.38579882,41.66426134,5476214,2126.180327,1329.15736,16.21899948,16.69907773,12513.0521,362.164447,1294.728244,7239.802495,378.4520105,150.4101661,451.127858,0.589051481,,,
Telangana,Khammam,Khammamamet,5.171436358,0.696102744,1.027887562,1.36264106,27.53796566,16.19480908,39.66768865,3575717,2126.180327,867.8788974,3.068408172,79.88353297,16835.59514,193.233458,1691.997395,6565.368241,226.8067474,218.1145693,396.6173889,1.081946962,,,
Telangana,Mahbubnagar,Mehbubnagar;Mahaboobnagar,5.394231735,1.167914071,1.648172276,2.11188299,26.48258709,16.1522598,39.23870271,4392682,2126.180327,1066.168271,25.51558352,31.9036452,19104.98312,1927.508436,1846.599775,13031.60425,307.034979,121.9441509,405.5414677,8.759495848,,,
Telangana,Medak,Sangapeddi,5.353027711,1.272532023,1.82591625,2.365453572,25.91712456,13.89087064,40.42824063,3748833,2126.180327,909.8966866,39.26539751,15.02904609,10220.69581,578.2394341,1837.299689,6606.347932,244.6903129,86.86077713,241.6219382,0.002474289,,,
Telangana,Nalgonda,,5.323034808,1.076189614,1.569652427,2.074748183,27.43552158,16.09879634,40.79843658,4758870,2126.180327,1155.047463,51.23519856,47.04260893,14698.97914,705.1894988,1875.19377,10343.00812,350.4302582,97.39766586,448.3907822,1.393707407,,,
Telangana,Nizamabad,,5.35602992,1.006640447,1.480137928,1.948343134,26.68198774,14.24412094,41.44574171,2547001,2126.180327,618.1944543,90.5126752,38.91153144,8312.633835,364.089444,1191.399451,5112.069028,175.4483522,46.31664697,271.9998965,0.63691618,,,
Telangana,RangaReddy,Rangareddy,5.340865361,1.317714314,1.861647191,2.387221022,25.66186851,14.30625736,39.5454317,9406174,2126.180327,2283.016223,25.87069299,27.86471074,7882.060153,566.2258213,1571.645236,4251.23317,633.461304,72.79853815,73.46369536,0.00537518,,,
Telangana,Warangal,,5.273046133,0.878631457,1.33534973,1.798061327,27.26254846,15.05789889,40.89681772,4305985,2126.180327,1045.125639,17.69747672,7.15132596,13422.2883,230.7202198,1273.091352,7421.429916,280.2529309,57.92550018,249.8260841,1.719886986,,,
Tripura,Dhalai,,4.627671374,0.333205096,0.551750742,0.773605296,24.17410283,10.34242541,32.08517131,482418,434.9902282,23.95515022,60.2950651,261.4921854,2648.055336,0.006569665,25.02479078,137.3240769,6.587923094,3.241489551,21.96665459,0.095473437,,,
Tripura,Gomati,,4.603085514,0.375784727,0.614871045,0.85899771,24.77463808,10.94394663,32.48262313,527819,434.9902282,26.20960129,20.03956944,296.9727657,1531.53786,0.002303649,8.851727112,168.8071039,13.11620729,2.581110284,13.64519326,0.016893423,,,
Tripura,Khowai,,4.589250861,0.337743459,0.55749239,0.78463964,24.53257576,9.949739809,32.46859402,416451,434.9902282,20.67946524,34.28151461,248.0367447,1126.81871,0.002133008,6.13726117,146.1703435,8.001424815,1.438671215,1.183819423,0.014419134,,,
Tripura,NorthTripura,,4.620523403,0.295556996,0.454170234,0.606309153,24.02849319,10.42313894,31.85158285,487258,434.9902282,24.19548729,79.71309375,235.1259876,1440.645954,0.004777938,11.31628984,113.670469,8.98218188,1.49617711,0.186168936,0.010238438,,,
Tripura,Sipahijala,,4.593886835,0.436648295,0.70077581,0.971408587,24.88785359,10.98977774,32.61810981,576208,434.9902282,28.61242573,14.45855013,293.1995645,1112.879929,0.001450445,5.634383211,191.1063371,14.2025909,1.980796521,1.479113046,0.913183372,,,
Tripura,SouthTripura,,4.637706711,0.404722691,0.665498931,0.929954773,24.8588647,11.72705408,32.55654165,498018,434.9902282,24.72979035,36.90637778,325.3527658,1652.24845,0.000426602,10.9369557,207.2687357,8.889353373,1.295162439,1.368196632,0.035322612,,,
Tripura,Unokoti,,4.604159218,0.247038557,0.403052921,0.55952605,24.38353134,10.20114208,32.25319127,328886,434.9902282,16.33130094,85.11123607,221.9666578,846.0280049,0.000341281,5.736340992,107.909897,6.658056396,2.490414785,4.032323586,0.050083027,,,
Tripura,WestTripura,,4.571551477,0.426587096,0.677051311,0.930537884,24.72494195,10.27912521,32.81437429,1004592,434.9902282,49.88444102,5.698011594,259.0029253,1105.994836,0.009470555,17.7298182,163.6345596,46.29105087,2.132922649,0.227293329,0.013907212,,,
UttarPradesh,Agra,,4.923452514,0.681800322,1.08778558,1.471707956,25.20646449,6.9581977,42.16760706,5875758,662.9097001,444.6457732,92.29889627,167.0930824,3938.789906,3.776191989,404.2887094,2988.62504,223.8794073,14.82687968,34.76982163,0.153832535,,,
UttarPradesh,Aligarh,,4.853107027,0.726197906,1.164553074,1.570992196,24.62216411,7.126765498,41.17862956,4214645,662.9097001,318.9416727,11.28976301,109.7899127,4353.33864,0.305958663,174.6093122,3724.617818,239.5681075,17.33410256,19.01235323,0.181390998,,,
UttarPradesh,Allahabad,,4.978994847,0.535367502,0.839048248,1.122407967,25.69712553,8.962402344,41.49905364,6988394,662.9097001,528.8440834,17.33241787,29.18031619,5669.224531,19.98253058,531.2697454,4080.181374,217.8824981,41.67334458,131.4078807,0.635977656,,,
UttarPradesh,AmbedkarNagar,,4.788713726,0.801322545,1.271288727,1.738793576,25.17299769,8.5,39.67167969,3037522,662.9097001,229.8633331,19.40486053,97.99977312,2584.973929,0.245381237,56.64347707,1891.823724,109.5541902,14.95477483,56.09572063,3.521084236,,,
UttarPradesh,Amethi,,4.856978866,0.677482439,1.0951621,1.507878667,25.25395882,8.350865606,40.61904588,3367532,662.9097001,254.8367155,53.11041707,93.91142703,3672.770794,0.646386735,174.6524843,2501.679285,131.5541197,11.73512729,2.734942818,2.13317861,,,
UttarPradesh,Amroha,,4.798920911,0.734843931,1.199209906,1.648763712,24.03583159,7.324842486,39.95321066,2024993,662.9097001,153.2405824,75.72708464,109.1993307,2858.508653,0.524890601,117.494355,1837.767586,134.2285704,11.87223704,36.4002076,0.169872755,,,
UttarPradesh,Auraiya,,4.928115106,0.804886767,1.288420182,1.754102371,25.17868449,7.927105843,42.38565908,1759484,662.9097001,133.1482889,89.59831391,89.49954957,2425.90486,0.59946056,192.2107233,1875.907987,85.08372553,30.26610328,24.10017448,0.111940258,,,
UttarPradesh,Azamgarh,,4.808973136,0.762151358,1.21093924,1.65225335,25.3482849,9.036739993,40.27654474,5520112,662.9097001,417.7323961,76.75053411,83.39188181,4318.280692,0.605688943,166.6961939,3392.383227,184.024836,31.68062885,38.95444198,6.635873113,,,
UttarPradesh,Baghpat,,4.799441225,0.763445739,1.219523038,1.652426354,24.07752675,6.484133403,39.86286621,1376304,662.9097001,104.1512867,34.88726369,38.42089398,1516.934776,3.274764475,49.77391161,1150.8258,81.22059214,13.06962239,8.906076155,0.010153118,,,
UttarPradesh,Bahraich,,4.774698635,0.550753782,0.865972498,1.173364041,24.38028856,8.508499872,39.06094215,2026030,662.9097001,153.319057,71.52705307,191.270722,4146.330814,5.087309327,170.27905,2533.075968,107.8737212,44.19148847,173.922057,11.95149961,,,
UttarPradesh,Ballia,Balia,4.772233069,0.791382043,1.209459048,1.616557808,25.45383632,9.356147141,39.69973905,3767752,662.9097001,285.1232133,51.80468952,62.71267132,3329.693611,0.073887396,116.742683,2539.048561,156.2615189,42.94291092,159.6931875,8.205596338,,,
UttarPradesh,Balrampur,,4.76964351,0.691316034,1.038540487,1.356011936,24.30063148,7.838943045,37.85194266,2224777,662.9097001,168.3591614,16.73218087,214.2266322,3777.884147,15.94304009,146.4657225,2339.218648,91.65501116,27.93438429,21.0966433,9.520467771,,,
UttarPradesh,Banda,,4.996118302,0.55692154,0.868761948,1.159563271,25.84606085,8.957344844,42.83865392,2506585,662.9097001,189.6848756,98.29353659,117.3345994,4983.743429,1.070940641,323.2072747,4106.830407,111.8161172,38.72501565,82.24528917,0.122946579,,,
UttarPradesh,Barabanki,,4.801631974,0.75187412,1.200671587,1.643410148,24.90260524,8.377481851,39.78189124,4256396,662.9097001,322.1011639,55.33938721,134.821921,4948.683689,1.578340577,194.2858841,3428.057956,206.630881,33.28755173,61.91652873,3.59974957,,,
UttarPradesh,Bareilly,Bareilley,4.795725979,0.780923532,1.270508532,1.751681317,24.10483509,7.960319187,39.95894545,4081627,662.9097001,308.8755857,44.04260426,52.55259346,4281.7781,0.46559298,124.67278,3165.976718,227.286077,10.03384013,9.637185967,0.344864728,,,
UttarPradesh,Basti,,4.747757359,0.846377669,1.326650044,1.801973054,24.99448027,8.163358292,38.95818746,3029393,662.9097001,229.2481741,21.83063333,137.2737791,2808.118302,0.124482345,68.48150066,2079.160951,123.879557,22.95142171,67.52813142,8.470771889,,,
UttarPradesh,Bijnor,Bijnar|Bijnore,4.791699776,0.560407102,0.875516642,1.159318397,23.2657089,7.269299316,39.44108582,3401893,662.9097001,257.4369713,66.01406949,111.9161748,4927.855975,9.365184791,97.1353912,2768.462015,193.517404,16.31947333,35.7057002,2.396818395,,,
UttarPradesh,Budaun,,4.820462643,0.865808386,1.388931349,1.88313759,24.38478388,7.52200047,40.76410144,2286169,662.9097001,173.0049779,96.1796686,7.564328116,4747.173734,0.732730898,249.1076017,4084.896089,160.1813903,19.5497006,30.14588695,0.299986241,,,
UttarPradesh,Bulandshahr,"Bulandshahar,BulandSahar",4.826882304,0.755473446,1.216211015,1.648814635,24.37615887,7.107746181,40.61114593,3289436,662.9097001,248.9268302,41.15456895,76.82380373,4047.571606,0.255875636,131.4808296,3242.133207,190.9569412,16.61263395,32.6365577,0.030118073,,,
UttarPradesh,Chandauli,,4.961319542,0.626338844,0.964476649,1.273205595,25.49492211,9.624980998,41.14879219,2854243,662.9097001,215.9937638,78.54000303,35.64736462,2789.599441,130.6269438,391.0753223,1749.387425,107.0890302,16.37825903,68.23219469,0.075935084,,,
UttarPradesh,Chitrakoot,,5.028257873,0.575231626,0.88226972,1.162676296,25.63782132,8.987661508,42.17006085,1655938,662.9097001,125.3124843,82.47452835,78.67881968,3394.085112,48.55075952,583.0683935,2086.380501,59.10445635,11.54947027,39.81856617,0.295890866,,,
UttarPradesh,Deoria,,4.698533186,0.825973186,1.28195538,1.731349339,25.13585161,9.006109064,38.77329102,3759911,662.9097001,284.5298485,107.0407392,70.47902176,2841.706181,0.035237292,66.52723876,2267.838219,155.2216349,12.33288144,55.35727327,3.025287863,,,
UttarPradesh,Etah,,4.8677001,0.759647555,1.221955868,1.652322496,24.75306037,7.310672102,41.761382,1799825,662.9097001,136.2010789,83.32982601,78.19438207,2806.490475,0.122775939,123.5886148,2427.636094,101.6991751,19.41182297,3.612803578,0.079006615,,,
UttarPradesh,Etawah,,4.923760483,0.78234975,1.256839428,1.716255437,25.17388702,7.666956363,42.4723723,2341307,662.9097001,177.1775252,132.9816701,132.8719701,2402.510796,0.827692412,164.5853692,1748.543436,98.88957696,17.97229855,33.92293214,0.071754388,,,
UttarPradesh,Faizabad,Fyzabad,4.795384143,0.774976894,1.238708782,1.701641832,25.02250091,8.209176975,39.70433485,2915554,662.9097001,220.6334506,49.31698637,127.5016561,2337.220019,0.249050011,62.12923229,1451.773771,114.9188759,14.34882993,51.25618151,1.850000472,,,
UttarPradesh,Farrukhabad,"Farrukahabad,Ferrukhabad",4.847365601,0.830535663,1.328585795,1.798381533,24.74925984,7.722311062,41.55833333,1611276,662.9097001,121.9327043,108.2114574,83.45841097,2450.2784,0.125506189,144.5920883,1951.083293,102.9969824,16.05276202,42.23876233,0.049400465,,,
UttarPradesh,Fatehpur,,4.940116414,0.596976733,0.946992561,1.284340846,25.62412345,8.58379501,42.17376552,2446595,662.9097001,185.145155,58.08397274,91.32358308,4620.693784,0.233351072,395.77596,3536.488563,128.1060697,35.20452865,85.18935209,0.436413431,,,
UttarPradesh,Firozabad,,4.895908553,0.715084692,1.152723876,1.564614447,24.99675889,7.12517561,42.01970686,3853612,662.9097001,291.6206364,96.09539899,122.1597083,3185.703202,0.143423456,237.0513288,2601.786212,167.4589575,19.0949433,19.86512982,0.120898892,,,
UttarPradesh,GautamBuddhaNagar,,4.821165294,0.67066744,1.077700134,1.460729121,24.49363489,7.052444882,40.84052531,7663940,662.9097001,579.9657724,20.2125361,30.50001594,1568.47132,2.769156266,185.0386973,920.8725243,326.0810337,26.66285558,12.30455509,0.459620557,,,
UttarPradesh,Ghaziabad,,4.793732068,0.725848672,1.167203075,1.587011807,24.26637931,6.89960911,40.23282789,4194984,662.9097001,317.4538339,24.42123189,15.60116857,990.153391,2.453727048,78.3511845,622.7587232,180.7832611,15.30126065,3.251216067,0.019708994,,,
UttarPradesh,Ghazipur,Gajipur,4.847322254,0.73180714,1.154509368,1.563923861,25.53375057,9.574103967,40.81609288,5079464,662.9097001,384.3865247,41.32617831,73.02807493,3738.260964,0.309883398,122.5861863,2983.723217,181.5053269,27.26769132,96.25053417,1.674752537,,,
UttarPradesh,Gonda,,4.758506897,0.744914723,1.187668072,1.626974503,24.77557685,8.095986899,39.24363649,4061025,662.9097001,307.3165371,7.902145226,177.2080562,4479.861506,0.452794932,112.223607,3117.855205,179.6900518,14.64395291,35.5318174,15.16142065,,,
UttarPradesh,Gorakhpur,Goruckpur,4.709955517,0.849424587,1.332100917,1.813968807,25.03567416,8.671367391,38.79513346,6369960,662.9097001,482.0443234,84.36234536,125.8842312,3415.696663,0.20613389,128.5712361,2568.615464,251.5811231,23.08187648,69.89022445,17.21431284,,,
UttarPradesh,Hamirpur,,4.990235458,0.624387798,0.983197787,1.329600822,25.86096475,8.512224265,42.94363798,1569100,662.9097001,118.7410514,91.33883131,92.08888185,4710.698615,17.23692272,342.1933493,3818.833463,80.24870839,39.9287147,92.31291614,0.046499574,,,
UttarPradesh,Hapur,,4.806450176,0.749236784,1.212717954,1.652165453,24.20560109,7.029066976,40.12710368,1607509,662.9097001,121.647638,31.88796054,54.63911149,1252.285054,0.021671361,46.59103712,905.0563555,89.06536885,6.466853562,2.778541501,0.00537518,,,
UttarPradesh,Hardoi,,4.829510278,0.770940258,1.232691921,1.676958122,24.688776,8.254669765,40.79872678,3014167,662.9097001,228.0959523,95.46915837,95.22449095,6733.928855,1.300452299,434.3318707,5189.927829,215.282532,30.18914435,46.41954327,2.048284893,,,
UttarPradesh,Hathras,,4.880780314,0.684126336,1.102729339,1.488640189,24.78705441,7.034874725,41.42790222,1684406,662.9097001,127.4667895,48.13962948,120.8334317,1820.220012,0.125932791,64.80180595,1599.198921,86.91580874,5.098059688,0.512945756,0.006740305,,,
UttarPradesh,Jalaun,,4.973886967,0.675575956,1.071939958,1.455965222,25.66700613,8.122643482,42.84009631,2301669,662.9097001,174.1779345,94.48457853,104.3900598,5060.186937,3.983691004,373.6377262,4104.879899,124.8093779,30.44817684,58.13521753,0.070730544,,,
UttarPradesh,Jaunpur,Jaupur,4.869832559,0.642379605,1.032671454,1.414175357,25.51703352,8.796272575,40.85241541,6571359,662.9097001,497.2851169,87.45673196,23.2791862,4461.631284,0.997223886,198.8649403,3330.760371,156.5346293,8.974759012,17.10399366,1.776454357,,,
UttarPradesh,Jhansi,,5.091856711,0.588640704,0.924766717,1.254437837,25.72170782,8.392125991,43.37375796,3711734,662.9097001,280.8840722,20.86514149,84.47987867,5588.105129,102.0374701,658.7806205,4215.005821,157.5094139,24.68581315,68.72363973,0.972907595,,,
UttarPradesh,Kannauj,,4.867544437,0.85504607,1.363732499,1.84842382,24.94077008,7.914116438,41.68430062,1432954,662.9097001,108.4382541,86.27145285,86.06911304,2318.172429,0.158951754,181.5127498,1876.323156,83.39370066,15.78903691,7.522863147,0.238640932,,,
UttarPradesh,KanpurDehat,KanpurRural,4.927194192,0.779314101,1.238567142,1.675642395,25.28484178,8.108034331,42.22298458,1653624,662.9097001,125.1373733,43.64576088,43.61823686,3517.632261,0.400322936,358.6751872,2807.244963,97.56642945,31.42594769,16.56912059,0.109210008,,,
UttarPradesh,KanpurNagar,KampurRural,4.895106135,0.711056146,1.130937647,1.532009291,25.30820323,8.212814566,41.91117037,5299088,662.9097001,401.0064882,10.38145933,10.55342493,3255.10164,0.335906095,324.1205434,2387.126433,240.1296005,35.15990613,28.08429209,0.090012936,,,
UttarPradesh,Kasganj,,4.842857806,0.80975091,1.293736559,1.744218109,24.6052682,7.361812592,41.38341777,1250939,662.9097001,94.66433759,81.87556897,45.69299565,2222.937036,0.143850057,155.3391209,1785.978238,76.33259108,16.9962341,28.1930755,0.042489519,,,
UttarPradesh,Kaushambi,,4.961357849,0.55012352,0.875526057,1.186188239,25.66419764,8.804303377,41.64119555,4131064,662.9097001,312.616712,41.941747,32.44376775,2321.413833,0.195042249,156.9376824,1651.401902,153.3558501,17.94661713,46.91030575,2.176691973,,,
UttarPradesh,Kushinagar,,4.639429293,0.706021518,1.098478765,1.492363711,24.81525687,8.949788078,37.46206615,3774219,662.9097001,285.6126011,150.1782884,83.349679,3222.544345,0.303399054,60.06678422,2276.589865,168.7484888,19.37453799,59.10752788,5.970801228,,,
UttarPradesh,LakhimpurKheri,Kheri,4.773335241,0.489867148,0.787091204,1.078859292,24.14272736,8.648564878,39.1205347,3991009,662.9097001,302.0181026,22.8322732,172.991516,8689.696233,13.46132797,203.4698485,5589.931923,219.3856714,51.50002698,239.4750231,15.08292595,,,
UttarPradesh,Lalitpur,,5.214317093,0.63265641,0.979623288,1.317281396,25.15139446,9.261355164,42.57587261,2105721,662.9097001,159.3496434,18.38702388,32.83442857,5529.044528,206.8413662,701.1635742,3847.040616,76.96873937,10.31172841,243.6290134,0.06697645,,,
UttarPradesh,Lucknow,,4.802691729,0.666570636,1.085162055,1.500987784,24.96524857,8.364249596,40.38436655,9284221,662.9097001,702.5799268,27.365504,83.6709833,2834.548148,2.532136421,282.3676803,1340.795073,356.9425022,25.10482124,4.962656342,0.85917561,,,
UttarPradesh,Maharajganj,,4.661147699,0.631656913,0.990181677,1.349250916,24.52630557,8.761048348,37.35708323,3206518,662.9097001,242.6520417,120.0560353,142.2736186,3566.953633,0.895948667,77.67152284,2506.521811,127.502855,14.7795269,20.25547028,9.78257179,,,
UttarPradesh,Mahoba,,5.076816902,0.619626458,0.968015558,1.306102069,25.82975314,8.452356371,42.99864274,1270874,662.9097001,96.1729112,105.23323,115.9570311,3125.793748,25.0840884,370.4585205,2459.91243,59.91892411,14.12716774,32.59799291,2.519509013,,,
